,循环号,放电容量/Ah,矢量
1792,1792.0,0.12460663277656803,"[0, 1.0027777777777778, 0.16666666666666666, 0.9452777777777778, 0.16666666666666666, 0.12460663277656803]"
1793,1793.0,0.13174776083272732,"[0, 1.0013888888888889, 0.16666666666666666, 0.9472222222222222, 0.16666666666666666, 0.13174776083272732]"
1794,1794.0,0.12829823287339703,"[0, 1.0016666666666667, 0.16666666666666666, 0.9477777777777778, 0.16666666666666666, 0.12829823287339703]"
1795,1795.0,0.10748002904865572,"[0, 1.0108333333333333, 0.16666666666666666, 0.9425, 0.16666666666666666, 0.10748002904865572]"
1796,1796.0,0.10100459937061235,"[0, 1.0172222222222222, 0.16666666666666666, 0.9402777777777778, 0.16666666666666666, 0.10100459937061235]"
1797,1797.0,0.10076252723311452,"[0, 1.0141666666666667, 0.16666666666666666, 0.9402777777777778, 0.16666666666666666, 0.10076252723311452]"
1798,1798.0,0.09846284192689403,"[0, 1.0180555555555555, 0.16666666666666666, 0.9402777777777778, 0.16666666666666666, 0.09846284192689403]"
1799,1799.0,0.09598160251755061,"[0, 1.0163888888888888, 0.16666666666666666, 0.9402777777777778, 0.16666666666666666, 0.09598160251755061]"
1800,1800.0,0.09446865165819407,"[0, 1.0163888888888888, 0.16666666666666666, 0.9405555555555556, 0.16666666666666666, 0.09446865165819407]"
1801,1801.0,0.09319777293633447,"[0, 1.0166666666666666, 0.16666666666666666, 0.9405555555555556, 0.16666666666666666, 0.09319777293633447]"
1802,1802.0,0.11673928830791525,"[0, 1.0141666666666667, 0.16666666666666666, 0.9441666666666667, 0.16666666666666666, 0.11673928830791525]"
1803,1803.0,0.12279109174533964,"[0, 1.0016666666666667, 0.16666666666666666, 0.9466666666666667, 0.16666666666666666, 0.12279109174533964]"
1804,1804.0,0.1274509803921564,"[0, 1.001111111111111, 0.16666666666666666, 0.9477777777777778, 0.16666666666666666, 0.1274509803921564]"
1805,1805.0,0.10227547809247195,"[0, 1.0133333333333334, 0.16666666666666666, 0.9425, 0.16666666666666666, 0.10227547809247195]"
1806,1806.0,0.09434761558944516,"[0, 1.0172222222222222, 0.16666666666666666, 0.9400000000000001, 0.16666666666666666, 0.09434761558944516]"
1807,1807.0,0.09876543209876587,"[0, 1.0155555555555555, 0.16666666666666666, 0.9413888888888889, 0.16666666666666666, 0.09876543209876587]"
1808,1808.0,0.09495279593318795,"[0, 1.0152777777777777, 0.16666666666666666, 0.9416666666666667, 0.16666666666666666, 0.09495279593318795]"
1809,1809.0,0.09458968772694298,"[0, 1.0147222222222223, 0.16666666666666666, 0.9413888888888889, 0.16666666666666666, 0.09458968772694298]"
1810,1810.0,0.0933793270394574,"[0, 1.0152777777777777, 0.16666666666666666, 0.9413888888888889, 0.16666666666666666, 0.0933793270394574]"
1811,1811.0,0.09458968772694298,"[0, 1.0144444444444445, 0.16666666666666666, 0.9408333333333333, 0.16666666666666666, 0.09458968772694298]"
1812,1812.0,0.09598160251755061,"[0, 1.0141666666666667, 0.16666666666666666, 0.9411111111111111, 0.16666666666666666, 0.09598160251755061]"
1813,1813.0,0.09537642217380782,"[0, 1.015, 0.16666666666666666, 0.9397222222222222, 0.16666666666666666, 0.09537642217380782]"
1814,1814.0,0.09513435003631088,"[0, 1.0147222222222223, 0.16666666666666666, 0.9405555555555556, 0.16666666666666666, 0.09513435003631088]"
1815,1815.0,0.09313725490196134,"[0, 1.0147222222222223, 0.16666666666666666, 0.9397222222222222, 0.16666666666666666, 0.09313725490196134]"
1816,1816.0,0.0928346647300895,"[0, 1.0144444444444445, 0.16666666666666666, 0.9397222222222222, 0.16666666666666666, 0.0928346647300895]"
1817,1817.0,0.0928346647300895,"[0, 1.0141666666666667, 0.16666666666666666, 0.9397222222222222, 0.16666666666666666, 0.0928346647300895]"
1818,1818.0,0.09561849431130476,"[0, 1.01, 0.16666666666666666, 0.9419444444444445, 0.16666666666666666, 0.09561849431130476]"
1819,1819.0,0.09005083514887424,"[0, 1.0152777777777777, 0.16666666666666666, 0.9397222222222222, 0.16666666666666666, 0.09005083514887424]"
1820,1820.0,0.08986928104575131,"[0, 1.0144444444444445, 0.16666666666666666, 0.9400000000000001, 0.16666666666666666, 0.08986928104575131]"
1821,1821.0,0.09053497942386812,"[0, 1.0138888888888888, 0.16666666666666666, 0.9400000000000001, 0.16666666666666666, 0.09053497942386812]"
1822,1822.0,0.087327523602033,"[0, 1.0141666666666667, 0.16666666666666666, 0.9397222222222222, 0.16666666666666666, 0.087327523602033]"
1823,1823.0,0.11099007504236269,"[0, 1.011388888888889, 0.16666666666666666, 0.9436111111111112, 0.16666666666666666, 0.11099007504236269]"
1824,1824.0,0.11788913096102593,"[0, 1.0005555555555556, 0.16666666666666666, 0.9461111111111111, 0.16666666666666666, 0.11788913096102593]"
1825,1825.0,0.12158073105785583,"[0, 0.998611111111111, 0.16666666666666666, 0.9469444444444445, 0.16666666666666666, 0.12158073105785583]"
1826,1826.0,0.10748002904865572,"[0, 0.9997222222222222, 0.16666666666666666, 0.9441666666666667, 0.16666666666666666, 0.10748002904865572]"
1827,1827.0,0.0898087630113773,"[0, 1.0152777777777777, 0.16666666666666666, 0.9400000000000001, 0.16666666666666666, 0.0898087630113773]"
1828,1828.0,0.08908254659888559,"[0, 1.0163888888888888, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.08908254659888559]"
1829,1829.0,0.087327523602033,"[0, 1.0152777777777777, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.087327523602033]"
1830,1830.0,0.08672234325829109,"[0, 1.0152777777777777, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.08672234325829109]"
1831,1831.0,0.08363592350520488,"[0, 1.0152777777777777, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.08363592350520488]"
1832,1832.0,0.08345436940208195,"[0, 1.0155555555555555, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.08345436940208195]"
1833,1833.0,0.09997579278625057,"[0, 1.0155555555555555, 0.16666666666666666, 0.9422222222222222, 0.16666666666666666, 0.09997579278625057]"
1834,1834.0,0.11135318324860854,"[0, 1.0027777777777778, 0.16666666666666666, 0.9452777777777778, 0.16666666666666666, 0.11135318324860854]"
1835,1835.0,0.11564996368917946,"[0, 1.0008333333333332, 0.16666666666666666, 0.9458333333333333, 0.16666666666666666, 0.11564996368917946]"
1836,1836.0,0.11782861292665192,"[0, 1.0002777777777778, 0.16666666666666666, 0.946388888888889, 0.16666666666666666, 0.11782861292665192]"
1837,1837.0,0.09561849431130476,"[0, 1.0083333333333333, 0.16666666666666666, 0.9416666666666667, 0.16666666666666666, 0.09561849431130476]"
1838,1838.0,0.08932461873638342,"[0, 1.0152777777777777, 0.16666666666666666, 0.9400000000000001, 0.16666666666666666, 0.08932461873638342]"
1839,1839.0,0.0838174776083278,"[0, 1.0155555555555555, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.0838174776083278]"
1840,1840.0,0.08654078915516727,"[0, 1.0155555555555555, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.08654078915516727]"
1841,1841.0,0.08369644153957889,"[0, 1.0152777777777777, 0.16666666666666666, 0.9391666666666667, 0.16666666666666666, 0.08369644153957889]"
1842,1842.0,0.08321229726458501,"[0, 1.0144444444444445, 0.16666666666666666, 0.9391666666666667, 0.16666666666666666, 0.08321229726458501]"
1843,1843.0,0.08139675623335751,"[0, 1.0147222222222223, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.08139675623335751]"
1844,1844.0,0.10330428467683284,"[0, 1.0083333333333333, 0.16666666666666666, 0.9436111111111112, 0.16666666666666666, 0.10330428467683284]"
1845,1845.0,0.11099007504236269,"[0, 1.0019444444444445, 0.16666666666666666, 0.9452777777777778, 0.16666666666666666, 0.11099007504236269]"
1846,1846.0,0.11450012103606788,"[0, 1.0008333333333332, 0.16666666666666666, 0.9458333333333333, 0.16666666666666666, 0.11450012103606788]"
1847,1847.0,0.09495279593318795,"[0, 1.0044444444444445, 0.16666666666666666, 0.9416666666666667, 0.16666666666666666, 0.09495279593318795]"
1848,1848.0,0.08526991043330945,"[0, 1.0138888888888888, 0.16666666666666666, 0.9394444444444444, 0.16666666666666666, 0.08526991043330945]"
1849,1849.0,0.08290970709271406,"[0, 1.0147222222222223, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.08290970709271406]"
1850,1850.0,0.08000484144275077,"[0, 1.0152777777777777, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.08000484144275077]"
1851,1851.0,0.08109416606148656,"[0, 1.0147222222222223, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.08109416606148656]"
1852,1852.0,0.07964173323650403,"[0, 1.0161111111111112, 0.16666666666666666, 0.9386111111111112, 0.16666666666666666, 0.07964173323650403]"
1853,1853.0,0.07988380537400097,"[0, 1.0152777777777777, 0.16666666666666666, 0.9383333333333334, 0.16666666666666666, 0.07988380537400097]"
1854,1854.0,0.07939966109900798,"[0, 1.015, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.07939966109900798]"
1855,1855.0,0.07843137254901933,"[0, 1.0147222222222223, 0.16666666666666666, 0.9375, 0.16666666666666666, 0.07843137254901933]"
1856,1856.0,0.07673686758654075,"[0, 1.0144444444444445, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.07673686758654075]"
1857,1857.0,0.07667634955216673,"[0, 1.0144444444444445, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.07667634955216673]"
1858,1858.0,0.07921810699588505,"[0, 1.0144444444444445, 0.16666666666666666, 0.9366666666666666, 0.16666666666666666, 0.07921810699588505]"
1859,1859.0,0.0775841200677796,"[0, 1.0141666666666667, 0.16666666666666666, 0.9363888888888889, 0.16666666666666666, 0.0775841200677796]"
1860,1860.0,0.07576857903655299,"[0, 1.0141666666666667, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.07576857903655299]"
1861,1861.0,0.07625272331154687,"[0, 1.0144444444444445, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.07625272331154687]"
1862,1862.0,0.0721980150084729,"[0, 1.0144444444444445, 0.16666666666666666, 0.9383333333333334, 0.16666666666666666, 0.0721980150084729]"
1863,1863.0,0.07516339869281019,"[0, 1.0144444444444445, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.07516339869281019]"
1864,1864.0,0.07637375938029578,"[0, 1.0130555555555556, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.07637375938029578]"
1865,1865.0,0.09979423868312765,"[0, 1.0033333333333334, 0.16666666666666666, 0.9430555555555555, 0.16666666666666666, 0.09979423868312765]"
1866,1866.0,0.10505930767368632,"[0, 1.0005555555555556, 0.16666666666666666, 0.9441666666666667, 0.16666666666666666, 0.10505930767368632]"
1867,1867.0,0.10832728152989546,"[0, 0.9997222222222222, 0.16666666666666666, 0.9447222222222222, 0.16666666666666666, 0.10832728152989546]"
1868,1868.0,0.09089808763011398,"[0, 0.9988888888888888, 0.16666666666666666, 0.9413888888888889, 0.16666666666666666, 0.09089808763011398]"
1869,1869.0,0.0800653594771239,"[0, 1.0147222222222223, 0.16666666666666666, 0.9386111111111112, 0.16666666666666666, 0.0800653594771239]"
1870,1870.0,0.07776567417090341,"[0, 1.013611111111111, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.07776567417090341]"
1871,1871.0,0.0752844347615591,"[0, 1.0138888888888888, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.0752844347615591]"
1872,1872.0,0.07467925441781631,"[0, 1.0138888888888888, 0.16666666666666666, 0.9375, 0.16666666666666666, 0.07467925441781631]"
1873,1873.0,0.07534495279593312,"[0, 1.0141666666666667, 0.16666666666666666, 0.9375, 0.16666666666666666, 0.07534495279593312]"
1874,1874.0,0.07395303800532549,"[0, 1.0138888888888888, 0.16666666666666666, 0.9375, 0.16666666666666666, 0.07395303800532549]"
1875,1875.0,0.09295570079883841,"[0, 1.0075, 0.16666666666666666, 0.9416666666666667, 0.16666666666666666, 0.09295570079883841]"
1876,1876.0,0.102517550229968,"[0, 0.9983333333333333, 0.16666666666666666, 0.9438888888888889, 0.16666666666666666, 0.102517550229968]"
1877,1877.0,0.1068143306705398,"[0, 0.9988888888888888, 0.16666666666666666, 0.9444444444444444, 0.16666666666666666, 0.1068143306705398]"
1878,1878.0,0.10929557007988411,"[0, 0.998611111111111, 0.16666666666666666, 0.9450000000000001, 0.16666666666666666, 0.10929557007988411]"
1879,1879.0,0.0806705398208667,"[0, 1.0105555555555557, 0.16666666666666666, 0.9397222222222222, 0.16666666666666666, 0.0806705398208667]"
1880,1880.0,0.07576857903655299,"[0, 1.0147222222222223, 0.16666666666666666, 0.9388888888888889, 0.16666666666666666, 0.07576857903655299]"
1881,1881.0,0.07371096586782855,"[0, 1.0152777777777777, 0.16666666666666666, 0.9383333333333334, 0.16666666666666666, 0.07371096586782855]"
1882,1882.0,0.0722585330428469,"[0, 1.0133333333333334, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.0722585330428469]"
1883,1883.0,0.07129024449285826,"[0, 1.0152777777777777, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.07129024449285826]"
1884,1884.0,0.07020091987412247,"[0, 1.0141666666666667, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.07020091987412247]"
1885,1885.0,0.06832486080852185,"[0, 1.0141666666666667, 0.16666666666666666, 0.9375, 0.16666666666666666, 0.06832486080852185]"
1886,1886.0,0.09362139917695433,"[0, 1.005, 0.16666666666666666, 0.9419444444444445, 0.16666666666666666, 0.09362139917695433]"
1887,1887.0,0.10167029774872827,"[0, 0.9972222222222221, 0.16666666666666666, 0.9436111111111112, 0.16666666666666666, 0.10167029774872827]"
1888,1888.0,0.10536189784555816,"[0, 0.9983333333333333, 0.16666666666666666, 0.9441666666666667, 0.16666666666666666, 0.10536189784555816]"
1889,1889.0,0.08726700556765898,"[0, 0.998611111111111, 0.16666666666666666, 0.9408333333333333, 0.16666666666666666, 0.08726700556765898]"
1890,1890.0,0.07237956911159493,"[0, 1.015, 0.16666666666666666, 0.9383333333333334, 0.16666666666666666, 0.07237956911159493]"
1891,1891.0,0.07328733962720957,"[0, 1.0127777777777778, 0.16666666666666666, 0.9375, 0.16666666666666666, 0.07328733962720957]"
1892,1892.0,0.0721980150084729,"[0, 1.0155555555555555, 0.16666666666666666, 0.9369444444444445, 0.16666666666666666, 0.0721980150084729]"
1893,1893.0,0.07001936577099954,"[0, 1.0152777777777777, 0.16666666666666666, 0.9369444444444445, 0.16666666666666666, 0.07001936577099954]"
1894,1894.0,0.07080610021786526,"[0, 1.0127777777777778, 0.16666666666666666, 0.9363888888888889, 0.16666666666666666, 0.07080610021786526]"
1895,1895.0,0.07122972645848424,"[0, 1.0130555555555556, 0.16666666666666666, 0.9369444444444445, 0.16666666666666666, 0.07122972645848424]"
1896,1896.0,0.06850641491164389,"[0, 1.0125, 0.16666666666666666, 0.9363888888888889, 0.16666666666666666, 0.06850641491164389]"
1897,1897.0,0.06820382473977205,"[0, 1.0130555555555556, 0.16666666666666666, 0.9363888888888889, 0.16666666666666666, 0.06820382473977205]"
1898,1898.0,0.06584362139917666,"[0, 1.013611111111111, 0.16666666666666666, 0.9355555555555556, 0.16666666666666666, 0.06584362139917666]"
1899,1899.0,0.06517792302106074,"[0, 1.0122222222222221, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.06517792302106074]"
1900,1900.0,0.06656983781166836,"[0, 1.0125, 0.16666666666666666, 0.9352777777777778, 0.16666666666666666, 0.06656983781166836]"
1901,1901.0,0.06578310336480353,"[0, 1.0127777777777778, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.06578310336480353]"
1902,1902.0,0.0673565722585332,"[0, 1.0127777777777778, 0.16666666666666666, 0.9363888888888889, 0.16666666666666666, 0.0673565722585332]"
1903,1903.0,0.0667513919147904,"[0, 1.0125, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.0667513919147904]"
1904,1904.0,0.06687242798353932,"[0, 1.0130555555555556, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.06687242798353932]"
1905,1905.0,0.06632776567417142,"[0, 1.0127777777777778, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.06632776567417142]"
1906,1906.0,0.06626724763979652,"[0, 1.0127777777777778, 0.16666666666666666, 0.9355555555555556, 0.16666666666666666, 0.06626724763979652]"
1907,1907.0,0.08841684822076967,"[0, 1.0013888888888889, 0.16666666666666666, 0.9413888888888889, 0.16666666666666666, 0.08841684822076967]"
1908,1908.0,0.09471072379569101,"[0, 0.9983333333333333, 0.16666666666666666, 0.9425, 0.16666666666666666, 0.09471072379569101]"
1909,1909.0,0.09791817961752614,"[0, 0.9980555555555555, 0.16666666666666666, 0.9430555555555555, 0.16666666666666666, 0.09791817961752614]"
1910,1910.0,0.08829581215202165,"[0, 0.9974999999999999, 0.16666666666666666, 0.9411111111111111, 0.16666666666666666, 0.08829581215202165]"
1911,1911.0,0.06832486080852185,"[0, 1.0130555555555556, 0.16666666666666666, 0.9372222222222223, 0.16666666666666666, 0.06832486080852185]"
1912,1912.0,0.06578310336480353,"[0, 1.011388888888889, 0.16666666666666666, 0.9366666666666666, 0.16666666666666666, 0.06578310336480353]"
1913,1913.0,0.06590413943355067,"[0, 1.011388888888889, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.06590413943355067]"
1914,1914.0,0.06511740498668495,"[0, 1.0125, 0.16666666666666666, 0.9358333333333333, 0.16666666666666666, 0.06511740498668495]"
1915,1915.0,0.06457274267731705,"[0, 1.0125, 0.16666666666666666, 0.9358333333333333, 0.16666666666666666, 0.06457274267731705]"
1916,1916.0,0.06457274267731705,"[0, 1.011388888888889, 0.16666666666666666, 0.9355555555555556, 0.16666666666666666, 0.06457274267731705]"
1917,1917.0,0.08345436940208195,"[0, 1.0038888888888888, 0.16666666666666666, 0.9402777777777778, 0.16666666666666666, 0.08345436940208195]"
1918,1918.0,0.0928346647300895,"[0, 0.9974999999999999, 0.16666666666666666, 0.9422222222222222, 0.16666666666666666, 0.0928346647300895]"
1919,1919.0,0.09573953038005278,"[0, 0.9961111111111111, 0.16666666666666666, 0.9427777777777778, 0.16666666666666666, 0.09573953038005278]"
1920,1920.0,0.09803921568627416,"[0, 0.9958333333333332, 0.16666666666666666, 0.9430555555555555, 0.16666666666666666, 0.09803921568627416]"
1921,1921.0,0.07171387073347901,"[0, 1.0069444444444444, 0.16666666666666666, 0.9372222222222223, 0.16666666666666666, 0.07171387073347901]"
1922,1922.0,0.06832486080852185,"[0, 1.0122222222222221, 0.16666666666666666, 0.9366666666666666, 0.16666666666666666, 0.06832486080852185]"
1923,1923.0,0.06626724763979652,"[0, 1.0116666666666667, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.06626724763979652]"
1924,1924.0,0.06517792302106074,"[0, 1.0119444444444445, 0.16666666666666666, 0.9358333333333333, 0.16666666666666666, 0.06517792302106074]"
1925,1925.0,0.06312030985233541,"[0, 1.0133333333333334, 0.16666666666666666, 0.9355555555555556, 0.16666666666666666, 0.06312030985233541]"
1926,1926.0,0.06172839506172778,"[0, 1.0119444444444445, 0.16666666666666666, 0.9355555555555556, 0.16666666666666666, 0.06172839506172778]"
1927,1927.0,0.060881142580488934,"[0, 1.0108333333333333, 0.16666666666666666, 0.9352777777777778, 0.16666666666666666, 0.060881142580488934]"
1928,1928.0,0.08448317598644461,"[0, 1.0022222222222221, 0.16666666666666666, 0.9402777777777778, 0.16666666666666666, 0.08448317598644461]"
1929,1929.0,0.0898087630113773,"[0, 0.9991666666666666, 0.16666666666666666, 0.9416666666666667, 0.16666666666666666, 0.0898087630113773]"
1930,1930.0,0.09295570079883841,"[0, 0.9974999999999999, 0.16666666666666666, 0.9422222222222222, 0.16666666666666666, 0.09295570079883841]"
1931,1931.0,0.07498184458968815,"[0, 1.0005555555555556, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.07498184458968815]"
1932,1932.0,0.06711450012103626,"[0, 1.011111111111111, 0.16666666666666666, 0.9358333333333333, 0.16666666666666666, 0.06711450012103626]"
1933,1933.0,0.06838537884289497,"[0, 1.01, 0.16666666666666666, 0.9369444444444445, 0.16666666666666666, 0.06838537884289497]"
1934,1934.0,0.06971677559912859,"[0, 1.0075, 0.16666666666666666, 0.9366666666666666, 0.16666666666666666, 0.06971677559912859]"
1935,1935.0,0.06650931977729346,"[0, 1.0094444444444444, 0.16666666666666666, 0.9361111111111111, 0.16666666666666666, 0.06650931977729346]"
1936,1936.0,0.06227305737109656,"[0, 1.0097222222222222, 0.16666666666666666, 0.9355555555555556, 0.16666666666666666, 0.06227305737109656]"
1937,1937.0,0.061365286855482815,"[0, 1.01, 0.16666666666666666, 0.9352777777777778, 0.16666666666666666, 0.061365286855482815]"
1938,1938.0,0.07207697893972398,"[0, 1.0102777777777778, 0.16666666666666666, 0.9369444444444445, 0.16666666666666666, 0.07207697893972398]"
1939,1939.0,0.08750907770515681,"[0, 0.9983333333333333, 0.16666666666666666, 0.9413888888888889, 0.16666666666666666, 0.08750907770515681]"
1940,1940.0,0.09210844831759868,"[0, 0.9972222222222221, 0.16666666666666666, 0.9419444444444445, 0.16666666666666666, 0.09210844831759868]"
1941,1941.0,0.09416606148632223,"[0, 0.9952777777777777, 0.16666666666666666, 0.9425, 0.16666666666666666, 0.09416606148632223]"
1942,1942.0,0.067961752602276,"[0, 1.0077777777777779, 0.16666666666666666, 0.9366666666666666, 0.16666666666666666, 0.067961752602276]"
1943,1943.0,0.06245461147421949,"[0, 1.0105555555555557, 0.16666666666666666, 0.9352777777777778, 0.16666666666666666, 0.06245461147421949]"
1944,1944.0,0.06632776567417142,"[0, 1.0105555555555557, 0.16666666666666666, 0.9369444444444445, 0.16666666666666666, 0.06632776567417142]"
1945,1945.0,0.06051803437424397,"[0, 1.0119444444444445, 0.16666666666666666, 0.9347222222222222, 0.16666666666666666, 0.06051803437424397]"
1946,1946.0,0.060881142580488934,"[0, 1.01, 0.16666666666666666, 0.9347222222222222, 0.16666666666666666, 0.060881142580488934]"
1947,1947.0,0.059247155652384365,"[0, 1.0097222222222222, 0.16666666666666666, 0.9347222222222222, 0.16666666666666666, 0.059247155652384365]"
1948,1948.0,0.05682643427741496,"[0, 1.0097222222222222, 0.16666666666666666, 0.9336111111111112, 0.16666666666666666, 0.05682643427741496]"
1949,1949.0,0.08097312999273765,"[0, 0.9997222222222222, 0.16666666666666666, 0.9394444444444444, 0.16666666666666666, 0.08097312999273765]"
1950,1950.0,0.08781166787702688,"[0, 0.9955555555555555, 0.16666666666666666, 0.9413888888888889, 0.16666666666666666, 0.08781166787702688]"
1951,1951.0,0.09005083514887424,"[0, 0.9941666666666666, 0.16666666666666666, 0.9416666666666667, 0.16666666666666666, 0.09005083514887424]"
1952,1952.0,0.08333333333333304,"[0, 0.9958333333333332, 0.16666666666666666, 0.9405555555555556, 0.16666666666666666, 0.08333333333333304]"
1953,1953.0,0.06227305737109656,"[0, 1.0119444444444445, 0.16666666666666666, 0.9355555555555556, 0.16666666666666666, 0.06227305737109656]"
1954,1954.0,0.05815783103364769,"[0, 1.0108333333333333, 0.16666666666666666, 0.9347222222222222, 0.16666666666666666, 0.05815783103364769]"
1955,1955.0,0.06057855240861798,"[0, 1.008888888888889, 0.16666666666666666, 0.935, 0.16666666666666666, 0.06057855240861798]"
1956,1956.0,0.05670539820866605,"[0, 1.0105555555555557, 0.16666666666666666, 0.935, 0.16666666666666666, 0.05670539820866605]"
1957,1957.0,0.05815783103364769,"[0, 1.0108333333333333, 0.16666666666666666, 0.9347222222222222, 0.16666666666666666, 0.05815783103364769]"
1958,1958.0,0.05628177196804618,"[0, 1.0105555555555557, 0.16666666666666666, 0.9347222222222222, 0.16666666666666666, 0.05628177196804618]"
1959,1959.0,0.07141128056160717,"[0, 1.0108333333333333, 0.16666666666666666, 0.9380555555555555, 0.16666666666666666, 0.07141128056160717]"
1960,1960.0,0.08563301863955441,"[0, 0.9961111111111111, 0.16666666666666666, 0.9411111111111111, 0.16666666666666666, 0.08563301863955441]"
1961,1961.0,0.09120067780198582,"[0, 0.9941666666666666, 0.16666666666666666, 0.9419444444444445, 0.16666666666666666, 0.09120067780198582]"
1962,1962.0,0.0934398450738323,"[0, 0.9936111111111111, 0.16666666666666666, 0.9425, 0.16666666666666666, 0.0934398450738323]"
1963,1963.0,0.06820382473977205,"[0, 1.0027777777777778, 0.16666666666666666, 0.9377777777777778, 0.16666666666666666, 0.06820382473977205]"
1964,1964.0,0.05682643427741496,"[0, 1.0116666666666667, 0.16666666666666666, 0.9352777777777778, 0.16666666666666666, 0.05682643427741496]"
1965,1965.0,0.05676591624304006,"[0, 1.011111111111111, 0.16666666666666666, 0.9344444444444444, 0.16666666666666666, 0.05676591624304006]"
1966,1966.0,0.053134834180585955,"[0, 1.0102777777777778, 0.16666666666666666, 0.9338888888888889, 0.16666666666666666, 0.053134834180585955]"
1967,1967.0,0.05295328007746303,"[0, 1.0116666666666667, 0.16666666666666666, 0.9338888888888889, 0.16666666666666666, 0.05295328007746303]"
1968,1968.0,0.05380053255870276,"[0, 1.008888888888889, 0.16666666666666666, 0.9341666666666667, 0.16666666666666666, 0.05380053255870276]"
1969,1969.0,0.05543451948680733,"[0, 1.0094444444444444, 0.16666666666666666, 0.9344444444444444, 0.16666666666666666, 0.05543451948680733]"
1970,1970.0,0.07310578552408575,"[0, 1.0055555555555555, 0.16666666666666666, 0.9369444444444445, 0.16666666666666666, 0.07310578552408575]"
1971,1971.0,0.08024691358024683,"[0, 0.9961111111111111, 0.16666666666666666, 0.9391666666666667, 0.16666666666666666, 0.08024691358024683]"
1972,1972.0,0.08260711692084222,"[0, 0.9958333333333332, 0.16666666666666666, 0.9402777777777778, 0.16666666666666666, 0.08260711692084222]"
1973,1973.0,0.07244008714596983,"[0, 0.9938888888888888, 0.16666666666666666, 0.9386111111111112, 0.16666666666666666, 0.07244008714596983]"
1974,1974.0,0.055495037521181345,"[0, 1.0102777777777778, 0.16666666666666666, 0.9344444444444444, 0.16666666666666666, 0.055495037521181345]"
1975,1975.0,0.04998789639312484,"[0, 1.011111111111111, 0.16666666666666666, 0.9330555555555555, 0.16666666666666666, 0.04998789639312484]"
1976,1976.0,0.060457516339869066,"[0, 1.0047222222222223, 0.16666666666666666, 0.9363888888888889, 0.16666666666666666, 0.060457516339869066]"
1977,1977.0,0.0612442507867339,"[0, 1.0058333333333334, 0.16666666666666666, 0.9366666666666666, 0.16666666666666666, 0.0612442507867339]"
1978,1978.0,0.0527717259743401,"[0, 1.01, 0.16666666666666666, 0.9341666666666667, 0.16666666666666666, 0.0527717259743401]"
1979,1979.0,0.05131929314935846,"[0, 1.0091666666666668, 0.16666666666666666, 0.9338888888888889, 0.16666666666666666, 0.05131929314935846]"
1980,1980.0,0.051742919389978326,"[0, 1.0094444444444444, 0.16666666666666666, 0.9338888888888889, 0.16666666666666666, 0.051742919389978326]"
1981,1981.0,0.05131929314935846,"[0, 1.0091666666666668, 0.16666666666666666, 0.9336111111111112, 0.16666666666666666, 0.05131929314935846]"
1982,1982.0,0.05186395545872724,"[0, 1.0086111111111111, 0.16666666666666666, 0.9333333333333333, 0.16666666666666666, 0.05186395545872724]"
1983,1983.0,0.05035100459936981,"[0, 1.0091666666666668, 0.16666666666666666, 0.9330555555555555, 0.16666666666666666, 0.05035100459936981]"
1984,1984.0,0.04895908980876218,"[0, 1.0094444444444444, 0.16666666666666666, 0.9325, 0.16666666666666666, 0.04895908980876218]"
